Year,Mortgage_Rate,Consumer_Inflation_Rate,House_Inflation_Rate_Colorado,House_Inflation_Rate_Denver,House_Inflation_Rate_Boulder,House_Inflation_Rate_USA,House_Inflation_Rate_Mountain,cluster
1996.5,8.32,2.8215223097112663,6.164420340439247,5.623711846108548,3.789719172092121,3.078024337866858,4.356494129808763,2
1996.75,8.23,3.0045721750489918,5.249302374559051,4.9643339117023455,2.93071970788894,2.7211487324942496,3.6937199475448157,2
1997.0,7.6,3.378817413905133,5.092568583726598,4.8965648130575135,4.428394944407477,2.738399225147492,3.1897236053979983,2
1997.25,7.9,2.7652733118971096,4.912909836065582,5.408201655379985,3.873771730914588,2.6272148031770914,3.251336898395718,2
1997.5,7.69,2.233567326100827,4.926407364321461,5.575171901133613,4.241175919857687,2.673611111111107,2.9788438406566087,2
1997.75,7.43,2.21940393151554,5.437718859429719,6.0887133804756965,5.414488424197161,2.8475278281128613,2.9860184079252505,2
1998.0,7.1,1.6970458830924073,5.625462620281274,6.196851818346305,4.5500045500045605,3.3596160438806866,3.5247220085320663,2
1998.25,7.13,1.3767209011263937,5.9915034913814225,6.183635227982509,5.93960342004729,4.022792992005453,3.2249154063945795,2
1998.5,7.0,1.6229712858926382,5.900216919739698,6.284104911107202,5.4966768456978565,4.9543456205613845,3.8752233063075625,2
1998.75,6.72,1.4267990074441794,6.129904635384542,6.9252077562326875,6.455897980871406,5.537377296753099,4.3048164824669,2
1999.0,6.72,1.606922126081578,5.779023592618526,6.593406593406592,6.023152580729385,5.912106135986739,4.7287711950280364,2
1999.25,7.04,1.7283950617283939,6.334654012715379,7.470588235294118,6.6025585987808055,5.919385168833302,5.612791008830631,2
1999.5,7.55,1.9656019656019597,8.284400746506426,10.061278569062605,9.679891026732523,5.977122603512175,5.31816377827754,5
1999.75,7.82,2.629969418960254,9.85739192632662,12.127590673575138,12.436569336993596,6.105413784879565,6.1416704820459245,5
2000.0,7.91,2.676399026763998,10.41427435738893,12.97850235754816,12.782201789672442,6.090973146480838,5.592465974327543,5
2000.25,8.24,3.762135922330101,12.399809367011837,15.169286105246682,15.689432989690722,6.491702045542258,5.162475454487869,5
2000.5,8.29,3.7349397590361377,11.740720501071934,14.423293958317673,16.176356438717665,6.757373061720884,5.828413515889963,5
2000.75,7.91,3.45649582836709,10.995360950598187,13.046931407942242,14.530926309559057,6.832996178916617,4.652452551146169,5
2001.0,7.38,3.4360189573459543,11.548000000000002,13.609676734809373,14.849323045567054,7.091727547782467,5.589492974954191,5
2001.25,6.95,2.9824561403508643,10.50379678525999,11.935637178355641,13.450292397660846,7.146999130182641,6.023370678231532,5
2001.5,7.16,3.193960511033689,10.040628997065681,10.875854813256169,11.224694327520556,6.849412602349592,5.869436201780398,5
2001.75,6.82,2.5921658986175045,9.220560199442751,9.829469246982182,10.691214470284226,6.886878462725288,5.481952540776058,5
2002.0,7.07,1.603665521191311,7.695341915587894,7.832638067368158,8.816073013056158,6.684123484013216,5.131617008967315,2
2002.25,7.01,1.3628620102214661,5.985768103809108,6.241281009280031,6.369661266568483,6.622919767284552,4.7096920804454045,2
2002.5,6.65,1.0692177827799743,5.011794468565189,5.10022535879493,5.100018021265096,6.970080629039788,4.226694321430591,2
2002.75,6.09,1.516002245929271,4.57856399583767,4.27424982554081,3.209804493726298,7.315792926973308,5.191470358378925,0
2003.0,6.05,2.4802705749718212,4.37185762328105,4.059125815578257,3.622808550294132,7.783232140550322,5.844155844155852,0
2003.25,5.75,3.025210084033625,3.455766192733023,3.1228591002512074,2.5902849890388824,7.543937567413228,5.572133904834242,0
2003.5,5.23,1.948775055679297,2.7769638962138243,2.285295113418351,1.7489711934156382,7.325733507755561,5.964610337223686,0
2003.75,6.15,2.378318584070782,1.7910447761193993,1.3719257152417619,0.8594854396381191,7.752506725360719,7.020802377414559,0
2004.0,5.88,2.0352035203520247,2.325655586039699,2.186216846077005,0.7475689955595666,7.958290885120145,7.107205989393783,0
2004.25,5.45,1.7400761283306032,2.8058789845390564,2.624148812489624,1.158409717145581,8.572271386430685,8.382156439510723,0
2004.5,6.29,3.1676679410158393,3.1548938866012177,2.647983670767351,2.269407931693057,9.84386789715015,11.16130342097248,0
2004.75,5.75,2.5391680172879516,4.111878409485081,3.6034549155526063,3.5263777541066244,9.872900590104393,12.401447909951901,0
2005.0,5.75,3.3423180592991875,3.9376461418550335,3.1331450912250203,3.6264226735103877,10.247016375242858,13.033347895733227,0
2005.25,5.93,3.2068412613575736,4.24866938977595,3.366240491988992,4.986380565901394,10.579796772265393,15.140594622789138,0
2005.5,5.58,2.541026998411855,4.968371921636039,3.842639866716824,4.850049434252446,10.330250990752976,16.026665449066257,0
2005.75,5.77,4.741833508956805,5.154920192628043,3.733007646559039,4.7925917903173465,10.695104317289816,17.14752073407446,0
2006.0,6.27,3.3385498174230532,5.159277701121834,3.696098562628336,3.6448799397006404,9.89879663662454,17.564201666237224,0
2006.25,6.32,3.4179181771103018,4.369378728961992,2.3015500234851993,2.4356666313671393,8.550368550368548,15.600032946215304,0
2006.5,6.68,4.1817243159525175,3.399251111631174,1.516406169133644,2.4150034051024116,6.2643678160919425,11.498957144543699,0
2006.75,6.4,2.012072434607637,2.2523690198450463,0.291783977476312,0.6821352901658972,3.713552600886394,7.241574091508185,0
2007.0,6.14,2.5239777889954462,2.2191796451594525,-0.07108403148006204,1.9115890083632125,2.2999037888853158,5.946814728229111,0
2007.25,6.16,2.798197295943927,2.1614857370381824,-0.2040608101214203,1.3129329060270756,1.8605703938433527,4.057712860705376,0
2007.5,6.66,2.692765113974227,1.9040344027612788,-0.4435381085903689,1.2276214833759624,0.5453398233279394,2.4529700349415817,0
2007.75,6.38,2.8338264299802685,0.7999774654235292,-1.9650877909350717,1.6065287686701124,-0.9671179883945835,0.09481002879416778,3
2008.0,6.1,4.108813392417532,0.10603862038174316,-2.0273360093491233,1.7483052143330458,-3.394688521653444,-4.723486415666822,3
2008.25,5.97,3.9749035501344343,0.40366359511150307,-1.226868418362137,2.4591836734693784,-6.364161592818096,-7.056044369885983,3
2008.5,6.32,4.935966105947864,-0.4691968127932489,-1.8742318721835294,1.2582112177867533,-8.238827379084668,-10.59666528868678,3
2008.75,6.04,4.953319875136075,-1.7828699175632234,-2.2491799864632678,0.9395837542937935,-9.620276162790697,-12.376776004209788,3
2009.0,5.33,-0.02222800255385904,-1.7366337737637294,-2.1004045223524392,0.546037471195282,-10.412127393259475,-13.544908446117098,3
2009.25,5.0,-0.4464787676623838,-0.45194920423669016,-0.10868440120070932,0.7071008863658967,-8.486401822582945,-14.815087667599835,3
2009.5,5.42,-1.2291746182109153,-1.4867503486750255,-0.574052812858783,-0.12475672438744256,-6.521420546138435,-12.657983970406905,3
2009.75,5.06,-1.377942862886472,-1.88351779668251,-0.6764314247669878,-1.0859773796416672,-4.372298723489787,-10.65780518076631,3
2010.0,4.93,2.8141231232083674,-2.4368103032538,-1.0118133177941413,-1.4847292112998955,-1.9974126778784074,-7.525846553095306,3
2010.25,4.97,2.2861714393279886,-5.289251594574251,-3.771825294026221,-3.011273734177222,-2.266479954359213,-5.227882037533515,3
2010.5,4.74,1.1215605940686268,-4.83619786505084,-3.3592273777031334,-2.363345658039373,-2.4247491638796026,-5.854325671681293,3
2010.75,4.35,1.1183122472331775,-1.3223140495867813,0.343200343200345,-0.030356691120669854,-3.494849695186042,-6.453058480842488,3
2011.0,4.71,1.437793022217937,-1.4887183065829257,-0.05886760141282643,-0.14666464370606258,-3.9178414911030135,-7.024849499841579,3
2011.25,4.84,2.619241510354109,-2.887895541700969,-1.8036935336240734,-2.0392556716798405,-5.917002759499046,-9.380845918693236,3
2011.5,4.51,3.5023181506360412,-3.4752596030824923,-2.672170323701939,-1.7552837623458384,-4.777206512425014,-7.914714151827562,3
2011.75,4.11,3.812621692818685,-3.699785477093076,-2.9125694741342523,-2.0395769016650633,-2.673855034580408,-4.287425149700597,3
2012.0,3.96,3.062066838419386,-2.408500590318774,-1.9170013386880957,-1.1902350081037238,-1.5661922294883723,-1.7915388734725757,3
2012.25,3.95,2.5828752813320977,-0.4057900793410507,0.11514420440839057,1.7278168097840219,1.7147047210784638,3.801419868083178,0
2012.5,3.68,1.653870448297634,1.6399001263832869,3.0468750000000044,1.5209917699760434,2.9583802024746753,9.2514375858735,0
2012.75,3.5,1.9497168982819613,2.2673176685993335,3.3632410414487834,2.283529654887362,3.77685765443152,9.759759759759756,0
2013.0,3.35,1.7595049796895523,2.2774014033389856,3.750614183545342,2.0810907786150024,5.035730236712799,11.555048827640913,0
2013.25,3.57,1.5187472411246183,4.08355631233277,5.854647023385717,3.0081342405484213,6.804192314090818,13.02871556072953,4
2013.5,4.07,1.7157935271568725,5.93515906954174,7.678977580418067,5.736275012827097,7.243526712553261,11.248777306814484,4
2013.75,4.49,1.0947341081747997,6.776474800823551,9.511130045798266,6.626932013334685,7.327330565590118,11.253989968080248,4
2014.0,4.46,1.5128383667573297,6.712600171511363,9.608503472953078,6.412252071303026,6.739661953864151,9.776039815143967,4
2014.25,4.34,1.6126949139408042,6.8914142151850655,9.550910596026485,7.519245095604665,5.42056074766355,7.604497468028493,4
2014.5,4.16,2.0589816945944195,8.353850558259367,10.802655401327698,8.389945652173903,4.528321108394473,6.523195444649121,4
2014.75,4.16,1.6840509711232077,8.10697518443999,9.565259677105619,8.019895783988629,4.013865166281527,5.615214361832943,4
2015.0,3.86,0.6531213919623191,8.784326765871352,10.163226116178592,8.86655341638356,4.860073697838874,6.836949481865284,4
2015.25,3.77,-0.022031284423873476,9.344083082809519,10.56012090299423,8.416093122084156,4.949763593380618,6.720108478902431,4
2015.5,3.98,0.1795718097550525,10.100930035933198,11.40613652868554,9.732730447240012,5.243409190585258,6.933417184183632,4
2015.75,3.89,0.008842961634170088,11.591055964844244,13.04868847365852,12.432574661228779,5.534894952909908,8.052623408879223,4
2016.0,3.96,0.6387247515364791,11.493491606592453,12.83827951366192,13.25906982792251,5.347136480197534,7.119311938771644,4
2016.25,3.69,0.8916160965521946,11.347446824464512,12.862024775736858,13.69775467598313,5.434323525271001,8.30001121118129,4
2016.5,3.57,1.0792865347959424,10.664490892947143,11.635771032796915,13.467422789767847,5.574848358568318,8.068073219142825,4
2016.75,3.46,1.5486446201652182,9.738469735226673,10.51784382238623,10.687261096809419,5.981419614662964,7.477642495420755,4
2017.0,4.2,2.0507989115119862,9.78546459823162,10.265322674081801,10.413318025258311,6.094482509917065,8.131720430107503,4
2017.25,4.2,2.44119623655914,9.690453208826245,10.506793838234763,10.63104249419171,6.044420705924258,7.694962042788123,4
2017.5,3.9,1.640565809959127,9.682315949257303,10.598153352067442,10.046023299295271,6.201482391123192,8.060950307812664,4
2017.75,3.81,2.1805652303711787,8.473180925843838,9.325044404973347,7.505814363239138,6.25701701355903,8.284043441938183,4
2018.0,3.95,2.129930719552253,8.430450345459084,9.414731533046128,7.770961145194288,6.135282121006114,8.511334271041203,4
2018.25,4.44,2.3309497646499366,9.458519215814665,9.864027126074571,7.431494089354063,6.782791185729264,9.311118231336103,4
2018.5,4.57,2.8075506935940187,8.4638196915777,8.800527965682225,6.6000130693328,6.409250464588068,9.839161499480674,4
2018.75,4.63,2.332055105808828,8.38149726584545,8.568643379366382,8.237183689524063,5.795098955581746,8.986544871003588,4
2019.0,4.64,2.0023809043401064,7.206878682609452,7.013668811421625,6.866497282346495,5.488390712570057,7.653814849425733,4
2019.25,4.27,1.8831863513063984,5.862997307807372,5.517972378963143,5.508087145694729,4.799339648598733,6.1877125102591135,4
2019.5,3.8,1.671194894390049,4.844971837917655,4.121679000363931,3.7240237847115942,4.9675942096480075,6.206837263948173,4
2019.75,3.61,1.6844977040391562,4.224871619923154,3.420926613192865,2.8012476908633843,5.216456036568995,6.826933967606741,4
2020.0,3.72,2.3195274699624457,4.785348562426139,4.110080765779234,2.7958348380883624,5.855565253690576,8.263328853046591,4
2020.25,3.45,1.4940399642909163,4.491028539135344,3.8437675421750805,2.7791059048529743,6.33110794389018,9.236205040439472,4
2020.5,3.16,0.7166562831830481,4.0769137154679225,3.4866447234277897,1.7050323571998316,6.030243649942668,7.867684752988158,4
2020.75,2.89,1.3910228912373812,4.749599462504506,4.526117783244099,2.7897248571260302,9.448358950020076,11.522251968086517,4
2021.0,2.68,1.3204191315779434,6.0104901676035105,5.729226525686704,3.940627104253891,11.755216175521621,14.075472674132893,4
2021.25,3.08,2.6678187820641908,7.679956732638127,7.661886878343016,4.160609408617777,14.229276895943554,17.441184646097074,4
2021.5,2.98,5.295632620349999,14.116998530001347,14.284507993695117,12.211633447614624,19.035497593974494,25.258260586808067,1
2021.75,2.9,5.351215590949132,19.049733570159866,18.81281320080843,17.301464477115758,17.892524767337136,23.96967248181776,1
2022.0,3.1,7.174340285065539,19.92296410901062,19.63150171204957,16.93941357068418,17.90972957366952,23.46445981181271,1
2022.25,4.17,8.572204966013853,21.759193859773028,21.603551703179093,22.191207257501745,19.0711462450593,24.763851533082317,1
2022.5,5.52,8.979361103105798,22.555807655712524,22.806196586459127,23.984360839957542,16.351759088379183,18.074165784691566,1
2022.75,6.11,8.192106896425821,14.568914307817703,13.536375075732865,14.776447593452225,11.012081600316904,9.325332157441668,1
